stop_name,stop_id,stop_lat,stop_lon
"Zürich, Spyriplatz",8591376,47.382057,8.552222
"Zürich, Spyristeig",8591377,47.386253,8.556202
"Zürich, Stadtgrenze",8591378,47.33504,8.54147
"Zürich, Stampfenbachplatz",8591379,47.37996,8.542808
"Zürich, Staudenbühl",8591380,47.420082,8.535388000000001
"Zürich, Stauffacher",8591381,47.373425,8.529252
"Zürich, Sternen Oerlikon",8591382,47.410072,8.54623
"Zürich, Stierenried",8591383,47.416393,8.533914999999999
"Zürich, Stockerstrasse",8591384,47.3677,8.53501
"Zürich, Strassenverkehrsamt",8591385,47.353072999999995,8.511716999999999
"Zürich, Strickhof",8591386,47.393723,8.547344
"Zürich, Sukkulentensammlung",8591387,47.354927,8.534301
"Zürich, Sunnau",8591388,47.327084,8.529612
"Zürich, Susenbergstrasse",8591389,47.378536,8.568006
"Zürich, Talwiesenstrasse",8591390,47.369946,8.509651
"Zürich, Technopark",8591391,47.38879,8.515652000000001
"Zürich, Thujastrasse",8591392,47.350184999999996,8.527806
"Zürich, Tierspital",8591393,47.4019,8.5518
"Zürich, Titlisstrasse",8591394,47.37097,8.564950999999999
"Zürich, Tobelhof",8591396,47.38349,8.587202
"Zürich, Toblerplatz",8591397,47.37909000000001,8.559345
"Zürich, Toni-Areal",8591398,47.39004,8.510585
"Zürich, Trichtenhausenfussweg",8591399,47.3542,8.598602
"Zürich, Trichtisal",8591400,47.353912,8.601072
"Zürich, Triemlispital",8591401,47.366386,8.496769
"Zürich, Tüffenwies",8591402,47.39798,8.494344
"Zürich, Tulpenstrasse",8591403,47.405964000000004,8.568886000000001
"Zürich, Tunnelstrasse",8591404,47.366141999999996,8.532531
"Zürich, Uetlihof",8591405,47.356735,8.513963
"Zürich, Universität Irchel",8591406,47.396159999999995,8.544828
"Zürich, Unteraffoltern",8591407,47.424587,8.511842999999999
"Zürich, Untermoosstrasse",8591408,47.37983,8.483384
"Zürich, Verenastrasse",8591410,47.340824,8.52538
"Zürich, Vogelsangstrasse",8591411,47.38354,8.549069
"Zürich, Voltastrasse",8591412,47.376870000000004,8.554522
"Zürich, Vulkanstrasse",8591413,47.39435,8.484085
"Zürich, Waffenplatz-/Bederstr.",8591414,47.36166400000001,8.526504
"Zürich, Waffenplatzstrasse",8591415,47.36148,8.525748
"Zürich, Waidbadstrasse",8591416,47.39897,8.513539999999999
"Zürich, Waidfussweg",8591417,47.395496,8.5184
"Zürich, Waidhof",8591418,47.423943,8.524778
"Zürich, Waidspital",8591419,47.399165999999994,8.521707000000001
"Zürich, Waldgarten",8591420,47.40423,8.557674
"Zürich, Waldhaus Dolder",8591421,47.37324,8.568544000000001
"Zürich, Wartau",8591423,47.402770000000004,8.491631
"Zürich, Waserstrasse",8591424,47.35873,8.582441000000001
"Zürich, Weihersteig",8591425,47.39779,8.528516
"Zürich, Werd",8591427,47.372326,8.526845
"Zürich, Werdhölzli",8591428,47.39783,8.482018
"Zürich, Wetlistrasse",8591429,47.360157,8.568625
"Zürich, Widmerstrasse",8591430,47.33677700000001,8.53289
"Zürich, Wieslergasse",8591431,47.404064,8.49596
"Zürich, Wiesliacher",8591432,47.355213,8.596805999999999
"Zürich, Winkelriedstrasse",8591433,47.383194,8.548216
"Zürich, Winzerhalde",8591434,47.400059999999996,8.494568
"Zürich, Winzerstrasse",8591435,47.403766999999995,8.486376
"Zürich, Winzerstrasse Süd",8591436,47.403374,8.486124
"Zürich, Wipkingerplatz",8591437,47.39259000000001,8.523575
"Zürich, Witikon Zentrum",8591438,47.35918,8.585244
"Zürich, Wollishofen",8591439,47.33844000000001,8.530159
"Zürich, Wonnebergstrasse",8591440,47.35185,8.566541
"Zürich, Zielweg",8591441,47.35882,8.497586
"Zürich, Zoo",8591442,47.38157,8.571553999999999
"Zürich, Zoo/Forrenweid",8591443,47.3805,8.578094
"Zürich, Zürichbergstrasse",8591444,47.37873,8.564107
"Zürich, Zweiackerstrasse",8591445,47.35705,8.597883
"Zürich, Zwielplatz",8591446,47.402187,8.496805
"Zürich, Zwinglihaus",8591447,47.37151,8.515957
"Zürich, Zypressenstrasse",8591448,47.376694,8.513765
"Zürich, Binz",8591824,47.362965,8.518329
"Benglen, Bodenacher",8591825,47.361129999999996,8.638613000000001
"Binz bei Maur, Post",8591826,47.357094000000004,8.627968
"Ebmatingen, Dorf",8591828,47.35139,8.641003
"Fahrweid, Au",8591829,47.411648,8.414294
"Glattpark, Glattpark",8591830,47.419956,8.557162
"Gockhausen, Dorf",8591831,47.382008,8.598081
"Pfaffhausen, Müseren",8591832,47.362697999999995,8.617547
"Unterengstringen, Sennenbüel",8591833,47.413166,8.448754
"Uster, Loren-Allee",8591857,47.35822,8.709607
"Spreitenbach, Altersheim",8591891,47.41884,8.368588
"Dietikon, Gyrhalden",8591893,47.400677,8.391855
"Zürich, Würzgraben",8591896,47.392258,8.492583
"Zollikerberg, Spital",8591903,47.34835,8.596042
"Zürich Flughafen, Im Rohr",8593523,47.44563,8.549050999999999
"Unterengstringen, Langwisen",8593529,47.409046000000004,8.448053
"Horgen, Wannerstrasse",8594182,47.262985,8.590966
"Glattpark, Wright-Strasse",8594185,47.42052,8.559211
"Wallisellen, Haldenstrasse",8594186,47.415459999999996,8.596886999999999
"Wallisellen, Friedhof",8594187,47.415264,8.593653
"Wallisellen, Schulhaus Bürgli",8594188,47.41553,8.599581
"Wallisellen, Säntisstrasse",8594189,47.413025,8.600622999999999
"Wallisellen, Guggenbühlstrasse",8594190,47.41364,8.59695
"Wallisellen, Glatt (Tram)",8594198,47.409294,8.598063
"Rümlang, Hörnlistrasse",8594236,47.445686,8.530663
"Zürich, Schiffbau",8594239,47.387572999999996,8.519442999999999
"Benglen, Langwis",8594249,47.36141,8.630016
"Binz bei Maur, Bautacher",8594250,47.357708,8.630061
"Kilchberg ZH, Breitloo",8594252,47.326190000000004,8.539439
"Kilchberg ZH, Emilienheim",8594253,47.329209999999996,8.538145
"Kilchberg ZH, Obere Hornhalde",8594254,47.331565999999995,8.538117999999999
"Zürich, Schanzackerstrasse",8594255,47.392025,8.547433999999999
"Dübendorf, Hochbord",8594261,47.40125,8.601728
"Würenlos, Altwiesen",8594304,47.43417,8.36168
"Würenlos, Lärchenweg",8594307,47.43849,8.364385
"Würenlos, Steigass",8594310,47.435898,8.362668
"Brüttisellen, Neuwisen",8594338,47.416424,8.634103999999999
"Illnau, Dorfplatz",8594339,47.40773,8.724428999999999
"Dielsdorf, Ruchwiesen",8594552,47.481007,8.463908
"Opfikon, Schwimmbad",8594553,47.432644,8.571553999999999
"Unterengstringen, Sennenbüel N",8594732,47.413494,8.449311
"Dietlikon, Fuchshalde",8595073,47.42003,8.612616000000001
"Dietlikon, Hinentalstrasse",8595074,47.42554000000001,8.608196000000001
"Dietlikon, In Lampitzäckern",8595075,47.417225,8.614951
"Dietlikon, Klimmweg",8595076,47.430553,8.616928
"Dietlikon, Lettenstrasse",8595077,47.42457,8.611861
"Dietlikon, Lindenstrasse",8595078,47.430797999999996,8.619425
"Dietlikon, Riedenerstrasse",8595080,47.422979999999995,8.614152
"Dietlikon, Zentrum",8595081,47.42301,8.618248
"Effretikon, Oberkempttal",8595082,47.431309999999996,8.705439
"Dietlikon, Pünten",8595128,47.428318,8.616586999999999
"Dietlikon, Rebackerweg",8595129,47.42855,8.619533
"Otelfingen, Landstrasse",8595143,47.45932,8.386725
"Nürensdorf, Zentrum",8595267,47.446728,8.648216
"Buchs ZH, Furttalstrasse",8595356,47.455296000000004,8.437758
"Thalwil, Sonnenberg",8595406,47.293682000000004,8.5563
"Horgen, Bergwerk",8595412,47.25512,8.612328999999999
"Dietikon, Heimstrasse",8595511,47.40854,8.405869000000001
"Tagelswangen, Herdlen",8595538,47.43434,8.6732435
"Effretikon, Weiherstrasse",8595706,47.433556,8.689888999999999
"Nürensdorf, Zentrum Süd",8595707,47.446220000000004,8.649455999999999
"Spreitenbach, Glattler",8595708,47.42082,8.363000999999999
"Rümlang, Heuelstrasse",8595709,47.452393,8.528471000000001
"Rümlang, Ifangstrasse",8595710,47.4486,8.536358
"Rümlang, Chilestieg",8595711,47.44682,8.525542
"Rümlang, Hofwisenunterführung",8595712,47.452263,8.53687
"Rümlang, Zürichweg",8595713,47.448837,8.527132
"Regensdorf, Allmend",8595714,47.44859,8.45665
"Adliswil, Grundstrasse",8595717,47.31295,8.530051
"Herrliberg-Feldmeilen, Bhf Ost",8595723,47.282795,8.612022
"Zürich, Glaubtenstrasse Nord",8595899,47.414745,8.5196495
"Dielsdorf, Gesundheitszentrum",8596003,47.47956,8.450596
"Binz bei Maur, Twäracher",8596005,47.360893,8.623476
"Schlieren, Meuchwis",8596006,47.400040000000004,8.435387
"Bassersdorf, Sportanlage",8596100,47.44446,8.610711
"Dübendorf, Hochbord Süd",8596113,47.399006,8.600462
"Zürich, Bus Station",8596126,47.381065,8.537301
